headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
wetland,noun,C1,botqoqlik suvli-botqoq yer,водно-болотные угодья,Land covered by shallow water.,ˈwetlənd,3946,ielts,Wetlands filter water naturally.,Botqoqliklar suvni tabiiy tozalaydi.,,
amenity,noun,C1,qulaylik sharoit,удобство,A useful feature of a place.,əˈmiːnəti,3948,ielts,The district lacks basic amenities.,Tumanda oddiy qulayliklar yetishmaydi.,facility,
commuter,noun,B2,ishga qatnaydigan kishi,пассажир пригородного транспорта,A person who travels to work daily.,kəˈmjuːtə,3950,ielts,Commuters fill the morning trains.,Ertalabki poyezdlar ishga qatnovchilarga to'la.,,
dilapidated,adjective,C1,xaroba eskirib ketgan,обветшалый,Old and in bad condition.,dɪˈlæpɪdeɪtɪd,3952,ielts,They renovated a dilapidated house.,Ular xaroba uyni ta'mirlashdi.,run-down,pristine
high-rise,adjective,B2,ko'p qavatli,многоэтажный,Very tall (building).,ˈhaɪ raɪz,3954,ielts,High-rise flats replaced old houses.,Ko'p qavatli uylar eski hovlilar o'rnini egalladi.,,low-rise
inhabitant,noun,B2,aholi yashovchi,житель,A person living in a place.,ɪnˈhæbɪtənt,3956,ielts,The town has ten thousand inhabitants.,Shaharchada o'n ming aholi yashaydi.,resident,
megacity,noun,C1,megapolis,мегаполис,A city with over ten million people.,ˈmeɡəsɪti,3958,ielts,Megacities strain water supplies.,Megapolislar suv ta'minotiga bosim o'tkazadi.,,
outskirts,noun,B2,shahar chekkasi,окраина,The outer areas of a city.,ˈaʊtskɜːts,3960,ielts,The factory moved to the outskirts.,Zavod shahar chekkasiga ko'chirildi.,edge,centre
overcrowding,noun,C1,haddan ortiq gavjumlik,перенаселённость,Too many people in one place.,ˌəʊvəˈkraʊdɪŋ,3962,ielts,Overcrowding strains public transport.,Haddan ortiq gavjumlik jamoat transportini zo'riqtiradi.,,
skyscraper,noun,B2,osmono'par bino,небоскрёб,A very tall building.,ˈskaɪskreɪpə,3964,ielts,Skyscrapers changed the city skyline.,Osmono'par binolar shahar manzarasini o'zgartirdi.,,
slum,noun,C1,xaroba mahalla,трущобы,A poor crowded area of a city.,slʌm,3966,ielts,Millions live in urban slums.,Millionlab odamlar shahar xarobalarida yashaydi.,,
sprawl,noun,C1,tartibsiz kengayish,разрастание,The spread of a city into nearby land.,sprɔːl,3968,ielts,Urban sprawl swallows farmland.,Shaharning tartibsiz kengayishi ekin yerlarini yutib yubormoqda.,,
transit,noun,C1,tranzit qatnov,транзит,The system of moving people; passing through.,ˈtrænzɪt,3970,ielts,The city invested in mass transit.,Shahar ommaviy qatnovga sarmoya kiritdi.,,
urbanization,noun,C1,urbanizatsiya,урбанизация,The growth of cities.,ˌɜːbənaɪˈzeɪʃn,3972,ielts,Urbanization accelerated after the war.,Urushdan keyin urbanizatsiya tezlashdi.,,
ailment,noun,C1,kasallik dard,недуг,A minor illness.,ˈeɪlmənt,3974,ielts,Herbal tea eases minor ailments.,O'simlik choyi yengil dardlarni yengillashtiradi.,illness,
antibiotic,noun,B2,antibiotik,антибиотик,Medicine that kills bacteria.,ˌæntibaɪˈɒtɪk,3976,ielts,Antibiotics do not work on viruses.,Antibiotiklar viruslarga ta'sir qilmaydi.,,
contagious,adjective,B2,yuqumli,заразный,Spreading by contact between people.,kənˈteɪdʒəs,3978,ielts,Measles is highly contagious.,Qizamiq juda yuqumli.,infectious,
diabetes,noun,B2,qandli diabet,диабет,A disease where blood sugar is too high.,ˌdaɪəˈbiːtiːz,3980,ielts,Diet helps control diabetes.,Parhez qandli diabetni nazorat qilishga yordam beradi.,,
dementia,noun,C1,aqliy zaiflik demensiya,деменция,A brain condition that damages memory.,dɪˈmenʃə,3982,ielts,Exercise may lower dementia risk.,Mashqlar demensiya xavfini kamaytirishi mumkin.,,
infectious,adjective,B2,yuqumli,инфекционный,Able to spread disease; spreading easily.,ɪnˈfekʃəs,3984,ielts,Infectious diseases spread fast in crowds.,Yuqumli kasalliklar olomonda tez tarqaladi.,contagious,
insomnia,noun,C1,uyqusizlik,бессонница,The inability to sleep.,ɪnˈsɒmniə,3986,ielts,Screen time can cause insomnia.,Ekran vaqti uyqusizlikka olib kelishi mumkin.,,
lifespan,noun,C1,umr davomiyligi,продолжительность жизни,The length of time a person or thing lives.,ˈlaɪfspæn,3988,ielts,Average lifespan has doubled in a century.,O'rtacha umr davomiyligi bir asrda ikki baravar oshdi.,,
malnutrition,noun,C1,to'yib ovqatlanmaslik,недоедание,Poor health from lack of proper food.,ˌmælnjuˈtrɪʃn,3990,ielts,Malnutrition stunts children's growth.,To'yib ovqatlanmaslik bolalar o'sishini sekinlashtiradi.,,
outbreak,noun,B2,avj olish tarqalish,вспышка,The sudden start of disease or war.,ˈaʊtbreɪk,3992,ielts,The flu outbreak closed three schools.,Gripp avj olishi uchta maktabni yopdi.,,
pandemic,noun,C1,pandemiya,пандемия,A disease spreading across many countries.,pænˈdemɪk,3994,ielts,The pandemic changed how we work.,Pandemiya ish uslubimizni o'zgartirdi.,,
pharmaceutical,adjective,C1,farmatsevtik,фармацевтический,Relating to the production of medicines.,ˌfɑːməˈsuːtɪkl,3996,ielts,Pharmaceutical companies fund the research.,Farmatsevtika kompaniyalari tadqiqotni moliyalashtiradi.,,
physician,noun,C1,shifokor,врач,A medical doctor.,fɪˈzɪʃn,3998,ielts,Consult a physician before fasting.,Ro'za tutishdan oldin shifokor bilan maslahatlashing.,doctor,
rehabilitation,noun,C1,reabilitatsiya tiklanish,реабилитация,Treatment to return to normal life.,ˌriːəˌbɪlɪˈteɪʃn,4000,ielts,Rehabilitation helped him walk again.,Reabilitatsiya unga qayta yurishga yordam berdi.,recovery,
surgeon,noun,B2,jarroh,хирург,A doctor who performs operations.,ˈsɜːdʒən,4002,ielts,The surgeon operated for five hours.,Jarroh besh soat operatsiya qildi.,,
transplant,noun,C1,transplantatsiya ko'chirib o'tkazish,трансплантация,An operation moving an organ to another person.,ˈtrænsplɑːnt,4004,ielts,He received a heart transplant.,Unga yurak ko'chirib o'tkazildi.,,
wellbeing,noun,B2,farovonlik salomatlik,благополучие,The state of being healthy and happy.,ˌwelˈbiːɪŋ,4006,ielts,Sleep is central to wellbeing.,Uyqu farovonlikning markazida turadi.,welfare,
attainment,noun,C1,erishilgan natija yutuq,достижение,Something achieved especially in education.,əˈteɪnmənt,4008,ielts,The school raised attainment levels.,Maktab o'zlashtirish darajasini ko'tardi.,achievement,
compulsory,adjective,B2,majburiy,обязательный,Required by law or rules.,kəmˈpʌlsəri,4010,ielts,Education is compulsory until sixteen.,Ta'lim o'n olti yoshgacha majburiy.,mandatory,voluntary
dropout,noun,C1,o'qishni tashlagan kishi,бросивший учёбу,A person who leaves school early.,ˈdrɒpaʊt,4012,ielts,The dropout rate fell last year.,O'qishni tashlash darajasi o'tgan yili kamaydi.,,
extracurricular,adjective,C1,darsdan tashqari,внеклассный,Outside the normal school lessons.,ˌekstrəkəˈrɪkjələ,4014,ielts,Extracurricular clubs build confidence.,Darsdan tashqari to'garaklar ishonchni oshiradi.,,
illiterate,adjective,C1,savodsiz,неграмотный,Unable to read or write.,ɪˈlɪtərət,4016,ielts,Programs help illiterate adults learn.,Dasturlar savodsiz kattalarga o'rganishga yordam beradi.,,literate
kindergarten,noun,B2,bolalar bog'chasi,детский сад,A school for very young children.,ˈkɪndəɡɑːtn,4018,ielts,She teaches at a kindergarten.,U bolalar bog'chasida ishlaydi.,nursery,
lifelong,adjective,C1,umr bo'yi davom etadigan,пожизненный,Lasting all through life.,ˈlaɪflɒŋ,4020,ielts,Learning should be a lifelong habit.,O'rganish umr bo'yi davom etadigan odat bo'lishi kerak.,,
numeracy,noun,C1,hisob savodxonligi,умение считать,The ability to use numbers.,ˈnjuːmərəsi,4022,ielts,Numeracy skills matter in every job.,Hisob ko'nikmalari har qanday ishda muhim.,,
preschool,noun,B2,maktabgacha ta'lim,дошкольное учреждение,School for children before primary school.,ˈpriːskuːl,4024,ielts,Preschool prepares children for school life.,Maktabgacha ta'lim bolalarni maktab hayotiga tayyorlaydi.,,
rote,noun,C1,yodlash quruq yodlash,зубрёжка,Learning by repetition without understanding.,rəʊt,4026,ielts,Rote learning rarely builds real skill.,Quruq yodlash kamdan-kam haqiqiy ko'nikma beradi.,,
truancy,noun,C1,darsdan qochish,прогулы,Staying away from school without permission.,ˈtruːənsi,4028,ielts,The school tackled truancy with mentors.,Maktab darsdan qochishga ustozlar bilan qarshi kurashdi.,,
undergraduate,noun,C1,bakalavriat talabasi,студент бакалавриата,A university student on a first degree.,ˌʌndəˈɡrædʒuət,4030,ielts,Undergraduates attend lectures daily.,Bakalavriat talabalari har kuni ma'ruzalarga qatnashadi.,,
postgraduate,noun,C1,magistratura talabasi,аспирант,A student studying after a first degree.,ˌpəʊstˈɡrædʒuət,4032,ielts,She became a postgraduate in linguistics.,U tilshunoslik bo'yicha magistraturaga o'qishga kirdi.,,
tutor,noun,B2,repetitor ustoz,репетитор,A private teacher.,ˈtjuːtə,4034,ielts,A tutor helps him with maths.,Repetitor unga matematikada yordam beradi.,mentor,
internship,noun,C1,amaliyot stajirovka,стажировка,A period of work experience for students.,ˈɪntɜːnʃɪp,4036,ielts,A summer internship led to a job offer.,Yozgi amaliyot ish taklifiga olib keldi.,,
apprenticeship,noun,C1,shogirdlik hunar o'rganish,ученичество,Training by working for a skilled person.,əˈprentɪʃɪp,4038,ielts,He did an apprenticeship as an electrician.,U elektrchi bo'lib hunar o'rgandi.,,
austerity,noun,C1,tejamkorlik siyosati qattiqqo'llik,жёсткая экономия,Strict spending cuts by a government.,ɒˈsterəti,4040,ielts,Austerity reduced public services.,Tejamkorlik siyosati davlat xizmatlarini qisqartirdi.,,
bankruptcy,noun,C1,bankrotlik,банкротство,The state of being unable to pay debts.,ˈbæŋkrʌptsi,4042,ielts,The chain filed for bankruptcy.,Do'konlar tarmog'i bankrotlik e'lon qildi.,,
commodity,noun,C1,xomashyo tovar,товар,A product that can be bought and sold.,kəˈmɒdəti,4044,ielts,Cotton is a key commodity here.,Paxta bu yerda asosiy tovar.,,
freelance,adjective,C1,erkin ishlaydigan frilanser,внештатный,Working independently for different clients.,ˈfriːlɑːns,4046,ielts,She does freelance design work.,U frilanser dizayner sifatida ishlaydi.,,
globalization,noun,C1,globallashuv,глобализация,The growth of worldwide trade and connections.,ˌɡləʊbəlaɪˈzeɪʃn,4048,ielts,Globalization links distant economies.,Globallashuv uzoq iqtisodiyotlarni bog'laydi.,,
livelihood,noun,C1,tirikchilik kun kechirish manbai,средства к существованию,The way a person earns money to live.,ˈlaɪvlihʊd,4050,ielts,Fishing is their main livelihood.,Baliqchilik ularning asosiy tirikchiligi.,,
lucrative,adjective,C1,daromadli,прибыльный,Producing a lot of money.,ˈluːkrətɪv,4052,ielts,Translation became a lucrative side job.,Tarjimonlik daromadli qo'shimcha ishga aylandi.,profitable,
outsource,verb,C1,autsorsingga bermoq,передавать на аутсорсинг,To pay another company to do work.,ˈaʊtsɔːs,4054,ielts,The firm outsources its accounting.,Firma buxgalteriyasini autsorsingga beradi.,,
overtime,noun,B2,qo'shimcha ish vaqti,сверхурочные,Time worked beyond normal hours.,ˈəʊvətaɪm,4056,ielts,He works overtime at weekends.,U dam olish kunlari qo'shimcha ishlaydi.,,
productivity,noun,C1,unumdorlik samaradorlik,производительность,The rate of producing work or goods.,ˌprɒdʌkˈtɪvəti,4058,ielts,Breaks actually raise productivity.,Tanaffuslar aslida unumdorlikni oshiradi.,,
redundancy,noun,C1,ishdan bo'shatish ortiqchalik,сокращение,Job loss because a role is no longer needed.,rɪˈdʌndənsi,4060,ielts,The merger led to redundancies.,Birlashuv ishdan bo'shatishlarga olib keldi.,layoff,
startup,noun,C1,startap,стартап,A new small company.,ˈstɑːtʌp,4062,ielts,The startup grew to fifty employees.,Startap ellik xodimgacha o'sdi.,,
turnover,noun,C1,aylanma xodimlar almashinuvi,оборот,Total sales; the rate people leave a company.,ˈtɜːnəʊvə,4064,ielts,High staff turnover hurts quality.,Xodimlarning tez-tez almashinuvi sifatga zarar yetkazadi.,,
unemployment,noun,B2,ishsizlik,безработица,The state of not having a job.,ˌʌnɪmˈplɔɪmənt,4066,ielts,Youth unemployment is falling.,Yoshlar ishsizligi kamaymoqda.,,employment
workload,noun,C1,ish yuki,рабочая нагрузка,The amount of work to be done.,ˈwɜːkləʊd,4068,ielts,Teachers face a heavy workload.,O'qituvchilar og'ir ish yukiga duch keladi.,,
burglar,noun,B2,uy o'g'risi,взломщик,A person who breaks into buildings to steal.,ˈbɜːɡlə,4070,ielts,The burglar entered through a window.,O'g'ri deraza orqali kirgan.,thief,
custody,noun,C1,hibs qaramog'ida saqlash,опека,Being kept by police; legal care of a child.,ˈkʌstədi,4072,ielts,The suspect is in police custody.,Gumondor politsiya hibsida.,,
forensic,adjective,C1,sud-tibbiy kriminalistik,судебный,Using science to investigate crime.,fəˈrenzɪk,4074,ielts,Forensic evidence solved the case.,Kriminalistik dalillar ishni ochdi.,,
imprisonment,noun,C1,qamoq jazosi,тюремное заключение,Being kept in prison as punishment.,ɪmˈprɪznmənt,4076,ielts,He faces ten years' imprisonment.,Unga o'n yillik qamoq jazosi xavf solmoqda.,,freedom
juvenile,adjective,C1,voyaga yetmagan,несовершеннолетний,Relating to young people.,ˈdʒuːvənaɪl,4078,ielts,Juvenile crime dropped sharply.,Voyaga yetmaganlar jinoyati keskin kamaydi.,,adult
lenient,adjective,C1,yumshoq muloyim,снисходительный,Not strict in punishment.,ˈliːniənt,4080,ielts,Critics called the sentence too lenient.,Tanqidchilar hukmni juda yumshoq deb atashdi.,mild,harsh
offender,noun,C1,huquqbuzar,правонарушитель,A person who breaks the law.,əˈfendə,4082,ielts,Young offenders attend special programs.,Yosh huquqbuzarlar maxsus dasturlarga jalb qilinadi.,,
perpetrator,noun,C1,jinoyatchi aybdor,преступник,A person who commits a crime.,ˈpɜːpətreɪtə,4084,ielts,The perpetrators were caught on camera.,Jinoyatchilar kameraga tushib qolishgan.,culprit,victim
prosecution,noun,C1,ayblov jinoiy ta'qib,обвинение,The process of charging someone in court.,ˌprɒsɪˈkjuːʃn,4086,ielts,The prosecution presented new evidence.,Ayblov tomoni yangi dalillar taqdim etdi.,,defence
robbery,noun,B2,talonchilik,ограбление,Stealing using force or threats.,ˈrɒbəri,4088,ielts,The bank robbery lasted three minutes.,Bank talonchiligi uch daqiqa davom etdi.,theft,
shoplifting,noun,C1,do'kondan o'g'irlik,кража в магазине,Stealing goods from shops.,ˈʃɒplɪftɪŋ,4090,ielts,Cameras reduced shoplifting by half.,Kameralar do'kon o'g'irligini ikki baravar kamaytirdi.,,
smuggling,noun,C1,kontrabanda,контрабанда,Moving goods illegally across borders.,ˈsmʌɡlɪŋ,4092,ielts,Customs officers fight smuggling.,Bojxona xodimlari kontrabandaga qarshi kurashadi.,,
testimony,noun,C1,guvohlik ko'rsatuv,показания,A formal statement in court.,ˈtestɪməni,4094,ielts,Her testimony changed the verdict.,Uning guvohligi hukmni o'zgartirdi.,,
theft,noun,B2,o'g'irlik,кража,The crime of stealing.,θeft,4096,ielts,Bicycle theft is common in the area.,Bu hududda velosiped o'g'irligi ko'p uchraydi.,robbery,
vandalism,noun,C1,vandalizm buzg'unchilik,вандализм,Deliberately damaging property.,ˈvændəlɪzəm,4098,ielts,Vandalism costs the city thousands.,Buzg'unchilik shaharga minglab zarar keltiradi.,,
