headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
pervasive,adjective,C1,keng yoyilgan,всепроникающий,Spreading everywhere.,pəˈveɪsɪv,2540,ielts,Smartphones have a pervasive influence.,Smartfonlar keng yoyilgan ta'sirga ega.,widespread,
pioneer,noun,C1,kashshof,пионер,One of the first people to do something.,ˌpaɪəˈnɪə,2542,ielts,She was a pioneer of modern medicine.,U zamonaviy tibbiyot kashshofi edi.,,
portray,verb,C1,tasvirlamoq,изображать,To describe or show someone in a particular way.,pɔːˈtreɪ,2544,ielts,The film portrays village life honestly.,Film qishloq hayotini halol tasvirlaydi.,depict,
pragmatic,adjective,C1,amaliy pragmatik,прагматичный,Dealing with problems in a practical way.,præɡˈmætɪk,2546,ielts,We need a pragmatic solution.,Bizga amaliy yechim kerak.,practical,idealistic
precaution,noun,C1,ehtiyot chorasi,мера предосторожности,Something done to prevent problems.,prɪˈkɔːʃn,2548,ielts,Take precautions against the sun.,Quyoshdan ehtiyot choralarini ko'ring.,,
precedent,noun,C1,pretsedent o'rnak,прецедент,An earlier event used as an example.,ˈpresɪdənt,2550,ielts,The court's decision set a precedent.,Sud qarori pretsedent yaratdi.,,
precise,adjective,B2,aniq,точный,Exact and accurate.,prɪˈsaɪs,2552,ielts,Give me the precise time of arrival.,Kelishning aniq vaqtini ayting.,exact,vague
predecessor,noun,C1,o'tmishdosh,предшественник,The person who had a job before someone.,ˈpriːdɪsesə,2554,ielts,The new director praised her predecessor.,Yangi direktor o'tmishdoshini maqtadi.,,successor
predominant,adjective,C1,ustunlik qiluvchi,преобладающий,More common or noticeable than others.,prɪˈdɒmɪnənt,2556,ielts,Cotton was the predominant crop here.,Paxta bu yerda ustun ekin edi.,main,
preliminary,adjective,C1,dastlabki,предварительный,Happening before the main part.,prɪˈlɪmɪnəri,2558,ielts,Preliminary results look positive.,Dastlabki natijalar ijobiy ko'rinadi.,initial,final
premise,noun,C1,asos dalil,предпосылка,An idea that an argument is based on.,ˈpremɪs,2560,ielts,The argument rests on a false premise.,Dalil noto'g'ri asosga tayanadi.,assumption,
prescribe,verb,C1,belgilamoq dori yozmoq,прописывать,To say officially what should be done or taken.,prɪˈskraɪb,2562,ielts,The doctor prescribed antibiotics.,Shifokor antibiotik yozib berdi.,,
preserve,verb,B2,saqlab qolmoq,сохранять,To keep something safe from harm or change.,prɪˈzɜːv,2564,ielts,We must preserve historic buildings.,Tarixiy binolarni saqlab qolishimiz kerak.,protect,destroy
prestige,noun,C1,obro' nufuz,престиж,Respect and admiration from others.,preˈstiːʒ,2566,ielts,The award brought prestige to the school.,Mukofot maktabga obro' keltirdi.,status,
presume,verb,C1,taxmin qilmoq,предполагать,To suppose something is true without proof.,prɪˈzjuːm,2568,ielts,I presume you have read the report.,Hisobotni o'qigansiz deb taxmin qilaman.,assume,
prevalent,adjective,C1,keng tarqalgan,распространённый,Common in a particular place or time.,ˈprevələnt,2570,ielts,This view is prevalent among students.,Bu qarash talabalar orasida keng tarqalgan.,common,rare
principal,adjective,C1,bosh asosiy,главный,Most important; main.,ˈprɪnsəpl,2572,ielts,Tourism is the principal source of income.,Turizm daromadning bosh manbai.,main,
probability,noun,C1,ehtimol,вероятность,How likely something is to happen.,ˌprɒbəˈbɪləti,2574,ielts,The probability of rain is high.,Yomg'ir ehtimoli yuqori.,likelihood,
problematic,adjective,C1,muammoli,проблематичный,Full of problems or difficulties.,ˌprɒbləˈmætɪk,2576,ielts,The old data is problematic for research.,Eski ma'lumotlar tadqiqot uchun muammoli.,,
proficient,adjective,C1,mohir,умелый,Skilled and competent.,prəˈfɪʃnt,2578,ielts,She is proficient in three languages.,U uch tilni mohirona biladi.,skilled,incompetent
prolong,verb,C1,cho'zmoq uzaytirmoq,продлевать,To make something last longer.,prəˈlɒŋ,2580,ielts,Good habits prolong life.,Yaxshi odatlar umrni uzaytiradi.,extend,shorten
prominent,adjective,C1,taniqli ko'zga tashlanadigan,выдающийся,Important and well known; easily seen.,ˈprɒmɪnənt,2582,ielts,She is a prominent scientist.,U taniqli olima.,famous,obscure
prone,adjective,C1,moyil,склонный,Likely to suffer from or do something.,prəʊn,2584,ielts,The region is prone to earthquakes.,Bu hudud zilzilaga moyil.,susceptible,
prospect,noun,C1,istiqbol,перспектива,The possibility of something happening.,ˈprɒspekt,2586,ielts,Job prospects for graduates are improving.,Bitiruvchilar uchun ish istiqbollari yaxshilanmoqda.,outlook,
provoke,verb,C1,qo'zg'atmoq,провоцировать,To cause a strong reaction.,prəˈvəʊk,2588,ielts,The article provoked a heated debate.,Maqola qizg'in bahs qo'zg'atdi.,trigger,
publish,verb,B2,nashr etmoq,публиковать,To print and make available to the public.,ˈpʌblɪʃ,2590,ielts,The study was published last month.,Tadqiqot o'tgan oy nashr etildi.,,
quota,noun,C1,kvota,квота,A fixed limited amount that is allowed.,ˈkwəʊtə,2592,ielts,The university has a quota for each region.,Universitetda har bir hudud uchun kvota bor.,,
radical,adjective,C1,tub keskin,радикальный,Relating to complete change.,ˈrædɪkl,2594,ielts,The school needs radical reform.,Maktabga tub islohot kerak.,fundamental,minor
random,adjective,B2,tasodifiy,случайный,Happening without a plan or pattern.,ˈrændəm,2596,ielts,The winners were chosen at random.,G'oliblar tasodifiy tanlandi.,,systematic
range,noun,B2,doira diapazon,диапазон,A set of different things of the same type.,reɪndʒ,2598,ielts,The shop offers a wide range of books.,Do'kon keng doiradagi kitoblarni taklif qiladi.,variety,
